"GEO_ID","NAME","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E"
"0500000US34009","Cape May County, New Jersey","2.6","26007","1856","21.9","3.2","28.2","3.5","26.3","3.6","9.0","2.6","10.9","2.8","3.6","1.5","95344","*****","89.8","2.0","5.2","0.6","0.0","0.2","1.0","0.3","0.1","0.2","2.7","2.0","1.1","0.7","7.3","*****","85.7","0.2","37.8","(X)","37.5","(X)","30.7","(X)","82259","7028","82123","8732","21833","7783","19642","958","11448","2060","3976","2143","29186","3028","90989","8579","56794","8833","68480","9777","125671","21923","83077","17948","137341","31288","101145","16587","35004","3004","36256","3046","21216","5306","N","N","N","N","N","N","17556","12863","13470","6328","18517","5296","37007","3128","(X)","(X)","(X)","(X)","(X)","(X)","40779","2224","71.0","2.5","27.8","3.1","40.8","2.6","5.9","2.0","1.7","0.6","25.2"
"0500000US34011","Cumberland County, New Jersey","2.4","35090","1820","17.9","3.0","35.6","4.0","17.6","3.2","15.0","3.0","10.9","2.5","2.9","1.4","157389","*****","61.9","2.3","19.5","1.3","0.7","0.3","1.2","0.2","0.0","0.1","12.5","2.2","4.2","1.3","29.3","*****","47.9","0.1","35.0","(X)","35.5","(X)","29.5","(X)","60626","3647","60562","3842","14358","10508","18121","997","10759","1333","2961","991","20124","2585","67234","4200","33739","4251","44258","4751","100869","9006","88382","17207","105911","12284","96792","36699","21131","1126","24847","1751","16160","2107","13360","6389","26254","11879","N","N","12859","1783","13721","5671","11984","996","28861","2059","(X)","(X)","(X)","(X)","(X)","(X)","50593","1262","75.7","2.7","12.6","1.8","34.3","2.1","8.7","2.0","5.4","1.7","21.4"
"0500000US34013","Essex County, New Jersey","0.8","176191","4020","10.3","0.9","36.8","1.5","28.6","1.5","11.6","0.9","8.0","0.8","4.9","0.9","795723","*****","41.1","0.8","40.0","0.3","0.3","0.1","5.0","0.1","0.0","0.1","11.4","0.7","2.1","0.4","22.1","*****","31.5","0.2","41.8","(X)","42.9","(X)","33.4","(X)","89427","2629","94834","2981","22062","3544","17476","514","8966","493","2918","350","27343","2716","110003","3725","44734","7946","83091","6173","159586","8419","90043","9104","168003","15322","112727","13562","33117","950","48366","2098","21685","978","14569","5275","43101","5194","N","N","17138","1168","18487","3932","19226","1140","56024","2521","(X)","(X)","(X)","(X)","(X)","(X)","277735","2902","79.7","1.0","18.9","1.0","25.6","0.9","6.3","0.6","5.5","0.6","12.4"
"0500000US34015","Gloucester County, New Jersey","1.6","73503","2438","10.5","1.3","26.5","2.1","34.3","2.7","11.5","1.6","13.7","1.9","3.5","0.9","290951","*****","82.4","0.8","10.6","0.5","0.0","0.1","3.0","0.3","0.0","0.1","1.7","0.9","2.2","0.5","5.7","*****","79.2","0.3","30.1","(X)","30.9","(X)","24.8","(X)","94538","2885","96248","3533","13185","4557","18532","717","10122","1103","2770","505","24340","2200","111928","3909","51936","5727","85865","6705","140641","8066","87541","9322","154841","9446","120247","26344","34746","1043","36358","1115","27405","2753","N","N","35167","8769","N","N","21275","10546","19392","12581","23593","5299","36728","1178","(X)","(X)","(X)","(X)","(X)","(X)","104305","1786","81.0","1.6","20.2","1.6","33.3","1.3","5.5","1.0","4.1","1.1","22.2"
"0500000US34017","Hudson County, New Jersey","0.7","155149","4228","9.3","1.1","38.1","1.6","26.1","1.5","15.5","1.4","5.7","1.0","5.2","0.9","669115","*****","57.5","1.3","13.2","0.5","0.1","0.1","14.9","0.2","0.0","0.1","11.9","1.1","2.3","0.4","43.1","*****","29.1","0.1","40.8","(X)","44.5","(X)","32.5","(X)","82322","2215","87780","2372","14073","2652","16155","707","8132","695","2881","464","18630","2213","88467","2868","29651","4382","61616","4397","145003","6952","73809","5154","129770","12261","104480","11747","32339","785","34713","1183","22935","2054","22317","8944","43155","2452","N","N","18979","1691","27511","7014","19578","717","48643","2035","(X)","(X)","(X)","(X)","(X)","(X)","253300","2897","83.8","1.0","15.2","1.0","20.7","0.8","4.7","0.7","3.0","0.5","10.1"
"0500000US34019","Hunterdon County, New Jersey","2.1","34062","1421","9.0","1.8","27.2","4.1","41.0","4.0","6.5","2.1","14.1","2.5","2.2","1.1","126067","*****","91.1","0.6","2.6","0.2","0.2","0.2","4.0","0.5","0.0","0.1","1.4","0.5","0.8","0.5","6.2","*****","86.5","0.1","24.1","(X)","26.0","(X)","19.5","(X)","134179","7367","133027","7891","20205","7186","21272","1245","11831","4033","5532","3787","40978","18328","153319","8433","100907","36031","133532","19535","170377","11825","108347","20725","201652","22533","117264","24625","50415","2824","52377","2957","N","N","N","N","57893","14341","N","N","15036","8118","17368","8934","30530","11184","53201","3113","(X)","(X)","(X)","(X)","(X)","(X)","47387","1041","84.1","1.5","37.9","2.9","30.2","1.8","1.4","0.6","0.8","0.5","16.5"
"0500000US34021","Mercer County, New Jersey","1.5","88941","2917","11.3","1.7","31.1","2.7","32.4","2.2","11.3","1.5","10.4","1.7","3.5","0.9","371537","*****","64.1","1.0","20.5","0.5","0.1","0.1","10.1","0.3","0.0","0.1","3.3","0.9","1.9","0.4","16.6","*****","51.7","0.1","34.4","(X)","34.8","(X)","27.0","(X)","105163","4365","109087","4789","21230","3996","19828","908","8950","1193","2466","618","29885","2699","124276","5562","57813","10020","93512","8998","172146","11922","86051","10506","180717","23908","125990","24375","38159","1562","43591","2196","19927","1537","N","N","48592","6359","N","N","20155","6041","27397","10920","18310","2441","49618","2616","(X)","(X)","(X)","(X)","(X)","(X)","131564","1897","79.6","1.5","24.6","1.7","30.0","1.5","4.2","0.9","2.0","0.5","18.6"
"0500000US34023","Middlesex County, New Jersey","0.9","204675","4210","10.3","0.8","31.3","1.5","31.7","1.3","10.6","1.2","11.8","1.1","4.3","0.7","836297","*****","60.1","0.7","9.9","0.3","0.2","0.1","23.8","0.2","0.1","0.1","4.0","0.7","1.9","0.3","19.9","*****","45.3","0.1","33.2","(X)","33.7","(X)","24.9","(X)","98720","2056","101963","2307","10292","1122","19948","582","10211","994","3390","767","26594","1990","112378","2781","52120","5668","83859","3816","144524","4591","100400","7479","163195","7628","117375","12272","34524","655","35160","859","29265","1997","26519","8055","38590","1812","N","N","20753","2142","21366","3993","19776","934","40190","1065","(X)","(X)","(X)","(X)","(X)","(X)","282860","2574","83.1","0.8","23.6","1.0","27.2","0.8","3.6","0.6","1.6","0.3","16.6"
"0500000US34025","Monmouth County, New Jersey","1.0","159156","3844","11.5","0.8","32.3","1.9","32.4","1.9","8.9","1.0","11.2","1.2","3.7","0.8","629279","*****","82.1","0.7","6.7","0.4","0.1","0.1","5.3","0.2","0.1","0.1","3.0","0.6","2.6","0.5","10.5","*****","75.5","0.1","33.8","(X)","33.9","(X)","27.6","(X)","119517","3827","122754","4666","25460","4167","20779","627","11759","1235","3761","737","29377","1989","141375","4796","73538","9328","120371","9558","170456","8253","135625","22904","184746","12846","162358","26425","44873","1313","48350","1462","25369","2273","N","N","44422","4124","N","N","20467","6270","16528","4463","25981","3089","49978","1571","(X)","(X)","(X)","(X)","(X)","(X)","230391","2872","80.0","1.0","27.2","1.3","31.6","0.9","3.9","0.7","1.8","0.4","19.9"
"0500000US34027","Morris County, New Jersey","1.3","126832","2790","9.9","1.0","27.6","1.8","38.4","2.1","9.0","1.1","11.6","1.1","3.5","0.9","499727","*****","81.7","0.9","3.3","0.3","0.1","0.1","10.2","0.3","0.0","0.1","3.2","0.8","1.5","0.4","12.8","*****","72.3","0.1","27.7","(X)","26.6","(X)","22.2","(X)","132839","4163","135141","4508","22043","3273","21138","643","8951","1534","3765","1027","30958","1972","157077","4914","74864","7462","137198","9552","184464","8512","152130","16243","185018","11473","165571","42033","48937","1567","50848","1911","38813","6154","76771","82297","48330","4616","N","N","23811","4106","23662","8688","26252","2794","53972","1981","(X)","(X)","(X)","(X)","(X)","(X)","179654","2030","83.2","1.1","33.7","1.4","28.7","1.0","1.9","0.5","1.2","0.5","17.5"
"0500000US34029","Ocean County, New Jersey","1.1","149925","3604","21.4","1.3","29.5","1.7","26.6","1.6","9.4","1.1","9.7","1.0","3.3","0.8","586301","*****","91.8","0.5","3.0","0.3","0.0","0.1","2.0","0.2","0.0","0.1","1.5","0.4","1.6","0.5","8.9","*****","84.9","0.1","31.3","(X)","32.3","(X)","24.8","(X)","81735","2471","85761","2635","17056","3294","20874","455","11045","1024","4535","1025","26822","1301","93855","3055","58200","4049","82678","7896","118665","6018","81334","7199","146126","9388","105853","12512","31571","975","31902","928","23396","2887","N","N","51577","20856","N","N","18356","4564","16226","3956","18941","1778","32905","970","(X)","(X)","(X)","(X)","(X)","(X)","220941","3647","68.2","1.3","26.3","1.1","43.3","1.0","3.9","0.6","2.4","0.6","27.4"
"0500000US34031","Passaic County, New Jersey","1.0","116015","2992","13.5","1.4","34.6","2.4","25.6","2.1","12.4","1.3","9.2","1.3","4.7","1.0","508856","*****","58.2","1.4","12.2","0.5","0.6","0.3","5.5","0.2","0.0","0.1","20.0","1.4","3.5","0.7","39.6","*****","42.7","0.3","37.1","(X)","39.3","(X)","30.4","(X)","82060","2496","87770","3247","14767","2538","18159","606","8448","724","3474","482","25018","2464","93225","3422","30376","4247","69940","4468","130584","8537","85742","8144","159267","14949","131625","17015","28009","769","34943","1315","17272","1770","18827","9205","39655","6876","N","N","13331","1177","17332","2980","16790","911","39847","1454","(X)","(X)","(X)","(X)","(X)","(X)","159309","2382","78.8","1.3","19.0","1.3","27.0","1.2","3.7","0.7","3.3","0.6","14.4"
"0500000US34033","Salem County, New Jersey","2.5","16289","980","18.5","3.6","32.6","4.1","27.5","4.1","9.6","3.2","9.6","2.5","2.3","1.5","64715","*****","81.2","1.2","15.3","0.9","0.1","0.2","0.3","0.2","0.0","0.2","1.6","1.1","1.5","0.9","8.0","*****","75.4","0.1","34.7","(X)","35.7","(X)","26.9","(X)","73850","5015","78926","5057","9946","3428","18153","999","10254","2252","3917","2085","20016","3708","86949","6249","42017","11546","59721","8051","120815","12164","88846","18541","154772","17312","139368","53405","28976","1749","31675","2023","16768","3881","12166","6759","N","N","N","N","14783","4705","N","N","13187","2141","33126","2183","(X)","(X)","(X)","(X)","(X)","(X)","23832","943","73.3","3.0","20.9","3.2","38.6","2.7","6.1","2.0","4.5","1.8","23.3"
"0500000US34035","Somerset County, New Jersey","1.4","86486","2858","8.6","1.3","30.6","2.5","38.8","2.7","8.7","1.8","10.6","1.6","2.8","0.9","332568","*****","67.1","1.4","9.4","0.4","0.2","0.1","16.6","0.3","0.0","0.1","4.7","1.3","2.0","0.6","14.2","*****","58.5","0.2","37.8","(X)","38.4","(X)","30.6","(X)","137728","5047","137686","6049","20838","3795","21644","823","10017","2434","4275","1757","30370","3181","158167","6569","71433","8431","137918","12510","194367","13124","119729","21492","194321","19220","126829","23058","49775","1894","54628","2560","33748","5669","N","N","51257","4145","N","N","23375","7234","17077","6822","24077","3260","58946","2949","(X)","(X)","(X)","(X)","(X)","(X)","117482","1606","86.1","1.3","33.3","2.2","25.1","1.2","3.1","0.8","1.2","0.5","16.7"
"0500000US34037","Sussex County, New Jersey","2.3","38583","1658","11.2","1.5","27.4","3.5","34.0","3.2","10.8","2.0","14.2","2.7","2.5","1.0","144909","*****","93.3","1.0","2.1","0.2","0.0","0.1","1.9","0.4","0.0","0.1","1.1","1.0","1.6","0.6","7.3","*****","87.3","0.2","24.1","(X)","23.5","(X)","19.4","(X)","101662","4583","101816","5328","18760","5832","21368","900","12360","2157","4955","2886","25930","2898","115685","5597","74252","18632","89205","7926","136112","9560","87993","13690","169042","15348","129779","29001","38504","1644","39077","1674","43598","20842","N","N","32985","8491","N","N","13832","8598","19366","11750","29572","7061","39489","1704","(X)","(X)","(X)","(X)","(X)","(X)","54174","1510","81.8","1.9","24.8","2.2","30.0","1.7","3.2","1.1","1.8","0.9","18.2"
"0500000US34039","Union County, New Jersey","1.0","132196","3952","9.6","0.8","33.7","2.1","28.2","1.7","13.9","1.3","10.5","1.2","4.0","0.7","552939","*****","57.1","1.2","21.2","0.5","0.1","0.1","5.1","0.2","0.0","0.1","14.4","1.2","2.1","0.4","30.0","*****","41.7","0.3","35.9","(X)","35.9","(X)","28.4","(X)","99986","3260","105175","3605","14856","2525","19460","609","8909","772","3133","668","26484","2938","113954","3496","43628","5658","86757","6416","168253","9129","85014","6526","160377","11959","107957","11437","35655","1034","43774","1836","24597","1262","N","N","51185","10062","N","N","16021","1216","23580","5096","19816","976","51816","2335","(X)","(X)","(X)","(X)","(X)","(X)","186037","2682","81.5","1.1","22.9","1.1","26.2","1.0","4.7","0.7","2.7","0.6","15.1"
"0500000US34041","Warren County, New Jersey","2.4","28350","1504","14.3","2.3","24.2","3.2","35.7","4.2","10.2","2.6","12.7","2.9","2.9","1.2","106917","*****","90.0","1.0","4.5","0.7","0.1","0.1","2.8","0.3","0.0","0.1","1.3","0.9","1.2","0.7","8.4","*****","83.5","0.1","23.5","(X)","23.9","(X)","20.1","(X)","90250","5131","92077","5952","11476","2892","20131","1096","8398","2084","2514","1859","27526","4141","103833","5207","51280","5938","86864","10924","121074","7631","91589","18979","158913","17592","93045","14926","35309","1677","36388","1659","30887","15791","N","N","30969","8295","N","N","11581","5404","10064","5380","18154","4234","37635","1758","(X)","(X)","(X)","(X)","(X)","(X)","41607","1043","78.6","2.7","27.1","3.0","34.7","2.0","3.6","1.3","1.4","0.6","22.8"
"0500000US35001","Bernalillo County, New Mexico","0.9","161747","4327","16.7","1.5","35.3","1.8","28.7","1.7","11.4","1.4","5.0","0.7","2.8","0.7","675551","*****","72.3","1.5","2.7","0.2","4.8","0.4","2.5","0.2","0.0","0.1","13.1","1.4","4.6","0.7","49.0","*****","39.9","0.2","27.1","(X)","29.1","(X)","22.9","(X)","66063","2174","66823","2440","16951","3532","17074","449","8682","978","3092","755","27900","1887","79197","3018","47134","7059","65345","5419","106978","5013","67663","5452","140047","16119","97987","12285","26541","798","29589","1021","26627","5254","17853","2259","32876","7271","N","N","15662","1801","15322","2502","18705","834","37030","1485","(X)","(X)","(X)","(X)","(X)","(X)","261279","3780","76.0","1.1","18.5","1.0","28.9","0.9","5.7","0.7","2.0","0.4","19.0"
"0500000US35005","Chaves County, New Mexico","3.4","16416","1380","15.5","4.1","35.4","5.5","26.1","4.9","12.0","3.7","7.5","2.7","3.5","1.9","65878","*****","75.4","4.3","2.3","0.6","1.0","0.8","0.4","0.3","0.1","0.1","17.8","4.4","3.0","1.1","54.9","*****","40.8","0.2","27.2","(X)","26.7","(X)","18.7","(X)","54341","5068","52464","4731","24428","22735","15572","1081","11246","3075","2397","917","19390","3097","61825","5290","37978","8325","43306","9327","80674","8767","55986","14165","115137","21711","119365","38991","19929","1784","22475","2352","7451","1812","23277","9480","N","N","N","N","11572","2960","14322","3887","13667","1548","29052","3632","(X)","(X)","(X)","(X)","(X)","(X)","23747","897","72.2","3.8","16.0","3.3","35.0","2.9","7.9","2.5","5.2","2.0","20.7"
"0500000US35013","Do?a Ana County, New Mexico","2.1","49724","2720","18.7","2.6","32.6","3.7","27.6","3.8","13.6","3.0","4.3","1.4","3.2","1.5","213676","*****","88.5","2.3","1.9","0.4","1.1","0.4","1.2","0.2","0.0","0.1","5.6","2.3","1.7","0.7","66.8","*****","28.8","0.1","23.2","(X)","20.3","(X)","16.9","(X)","55113","5025","51333","4326","26388","16413","17193","1031","9341","1471","2379","930","28456","3287","63687","7079","43843","5795","55927","13973","87451","16357","53618","9747","77075","12390","78468","23504","20245","1700","20873","1657","39959","24890","9035","5975","15597","6724","N","N","9920","4466","9576","4252","14078","1041","34050","4550","(X)","(X)","(X)","(X)","(X)","(X)","75530","1872","75.3","2.5","14.9","1.9","28.9","2.1","5.4","1.4","2.0","1.2","19.5"
"0500000US35025","Lea County, New Mexico","2.6","16187","1023","12.3","3.2","37.6","5.7","29.0","5.1","9.2","2.8","8.2","3.1","3.6","3.5","69999","*****","88.3","2.4","4.6","0.2","1.0","0.8","0.0","0.2","0.0","0.2","4.7","2.2","1.4","0.9","55.7","*****","37.7","0.9","28.7","(X)","30.9","(X)","22.8","(X)","72347","6156","76100","6103","16062","9287","16655","1810","8132","2039","N","N","18366","4144","77749","6623","27531","7783","61554","7889","119199","16245","67079","9406","103583","23888","52748","30620","23568","1986","24031","2182","15833","8529","25643","13040","N","N","N","N","25155","10523","12469","4344","16295","1950","35382","3921","(X)","(X)","(X)","(X)","(X)","(X)","21805","869","82.1","3.6","12.8","2.9","26.7","3.5","5.2","2.3","0.8","0.8","9.9"
